Condition;File;Line number
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;39
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;41
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;42
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;44
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;45
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;46
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;48
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;49
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;50
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;52
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;53
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;54
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;55
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;56
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;57
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;59
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;60
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;62
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;63
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;65
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;66
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;68
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;69
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;70
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;71
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;73
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;74
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;75
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;76
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;77
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;84
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;86
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;87
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;88
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;90
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;91
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;93
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;94
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;96
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;98
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;99
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;100
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;101
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;103
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;104
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;381
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;382
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;383
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;384
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;385
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;386
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;388
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;390
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;391
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;400
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;401
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;402
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;406
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;407
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;410
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;411
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;413
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;414
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;415
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;416
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dataset.py;417
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resource_read.html;236
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resource_read.html;237
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resource_read.html;238
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resource_read.html;239
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;68
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;69
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;70
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;71
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;72
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;76
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;84
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/resource.py;88
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;80
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;81
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;82
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;83
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/__init__.py;48
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;317
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;320
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;321
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;324
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;325
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;326
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;327
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/delete.py;784
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/delete.py;785
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/delete.py;786
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/delete.py;787
